date,Sigla,Residential
2020-03-28,SC,21
2020-03-29,SC,20
2020-03-30,SC,22
2020-03-31,SC,21
2020-04-01,SC,21
2020-04-02,SC,20
2020-04-03,SC,21
2020-04-04,SC,17
2020-04-05,SC,17
2020-04-06,SC,18
2020-04-07,SC,16
2020-04-08,SC,16
2020-04-09,SC,13
2020-04-10,SC,28
2020-04-11,SC,16
2020-04-12,SC,13
2020-04-13,SC,15
2020-04-14,SC,15
2020-04-15,SC,15
2020-04-16,SC,15
2020-04-17,SC,16
2020-04-18,SC,14
2020-04-19,SC,15
2020-04-20,SC,14
2020-04-21,SC,21
2020-04-22,SC,13
2020-04-23,SC,13
2020-04-24,SC,14
2020-04-25,SC,12
2020-04-26,SC,13
2020-04-27,SC,14
2020-04-28,SC,10
2020-04-29,SC,13
2020-04-30,SC,9
2020-05-01,SC,24
2020-05-02,SC,12
2020-05-03,SC,12
2020-05-04,SC,12
2020-05-05,SC,12
2020-05-06,SC,13
2020-05-07,SC,11
2020-05-08,SC,12
2020-05-09,SC,10
2020-05-10,SC,9
2020-05-11,SC,12
2020-05-12,SC,11
2020-05-13,SC,13
2020-05-14,SC,11
2020-05-15,SC,13
2020-05-16,SC,11
2020-05-17,SC,12
2020-05-18,SC,12
2020-05-19,SC,12
2020-05-20,SC,12
2020-05-21,SC,12
2020-05-22,SC,14
2020-05-23,SC,12
2020-05-24,SC,13
2020-05-25,SC,12
2020-05-26,SC,12
2020-05-27,SC,12
2020-05-28,SC,12
2020-05-29,SC,12
2020-05-30,SC,10
2020-05-31,SC,11
2020-06-01,SC,12
2020-06-02,SC,12
2020-06-03,SC,12
2020-06-04,SC,11
2020-06-05,SC,13
2020-06-06,SC,10
2020-06-07,SC,11
2020-06-08,SC,10
2020-06-09,SC,11
2020-06-10,SC,10
2020-06-11,SC,20
2020-06-12,SC,12
2020-06-13,SC,11
2020-06-14,SC,11
2020-06-15,SC,11
2020-06-16,SC,11
2020-06-17,SC,11
2020-06-18,SC,10
2020-06-19,SC,10
2020-06-20,SC,8
2020-06-21,SC,9
2020-06-22,SC,11
2020-06-23,SC,10
2020-06-24,SC,11
2020-06-25,SC,12
2020-06-26,SC,12
2020-06-27,SC,14
2020-06-28,SC,14
2020-06-29,SC,12
2020-06-30,SC,3
2020-07-01,SC,1
2020-07-02,SC,6
2020-07-03,SC,9
2020-07-04,SC,9
2020-07-05,SC,12
2020-07-06,SC,11
2020-07-07,SC,11
2020-07-08,SC,11
2020-07-09,SC,10
2020-07-10,SC,10
2020-07-11,SC,11
2020-07-12,SC,13
2020-07-13,SC,12
2020-07-14,SC,11
2020-07-15,SC,11
2020-07-16,SC,11
2020-07-17,SC,12
2020-07-18,SC,11
2020-07-19,SC,12
2020-07-20,SC,11
2020-07-21,SC,11
2020-07-22,SC,12
2020-07-23,SC,11
2020-07-24,SC,12
2020-07-25,SC,13
2020-07-26,SC,14
2020-07-27,SC,12
2020-07-28,SC,13
2020-07-29,SC,13
2020-07-30,SC,12
2020-07-31,SC,12
2020-08-01,SC,11
2020-08-02,SC,12
2020-08-03,SC,11
2020-08-04,SC,10
2020-08-05,SC,10
2020-08-06,SC,9
2020-08-07,SC,9
2020-08-08,SC,7
2020-08-09,SC,8
2020-08-10,SC,9
2020-08-11,SC,9
2020-08-12,SC,11
2020-08-13,SC,11
2020-08-14,SC,11
2020-08-15,SC,10
2020-08-16,SC,13
2020-08-17,SC,10
2020-08-18,SC,10
2020-08-19,SC,11
2020-08-20,SC,10
2020-08-21,SC,11
2020-08-22,SC,10
2020-08-23,SC,12
2020-08-24,SC,9
2020-08-25,SC,9
2020-08-26,SC,9
2020-08-27,SC,8
2020-08-28,SC,8
2020-08-29,SC,6
2020-08-30,SC,8
2020-08-31,SC,9
2020-09-01,SC,8
2020-09-02,SC,8
2020-09-03,SC,7
2020-09-04,SC,7
2020-09-05,SC,5
2020-09-06,SC,9
2020-09-07,SC,18
2020-09-08,SC,6
2020-09-09,SC,7
2020-09-10,SC,6
2020-09-11,SC,6
2020-09-12,SC,5
2020-09-13,SC,6
2020-09-14,SC,7
2020-09-15,SC,7
2020-09-16,SC,7
2020-09-17,SC,8
2020-09-18,SC,7
2020-09-19,SC,6
2020-09-20,SC,9
2020-09-21,SC,8
2020-09-22,SC,7
2020-09-23,SC,7
2020-09-24,SC,7
2020-09-25,SC,7
2020-09-26,SC,5
2020-09-27,SC,8
2020-09-28,SC,8
2020-09-29,SC,6
2020-09-30,SC,6
2020-10-01,SC,4
2020-10-02,SC,5
2020-10-03,SC,7
2020-10-04,SC,10
2020-10-05,SC,6
2020-10-06,SC,4
2020-10-07,SC,4
2020-10-08,SC,5
2020-10-09,SC,5
2020-10-10,SC,2
2020-10-11,SC,4
2020-10-12,SC,11
2020-10-13,SC,4
2020-10-14,SC,6
2020-10-15,SC,5
2020-10-16,SC,5
2020-10-17,SC,4
2020-10-18,SC,6
2020-10-19,SC,6
2020-10-20,SC,5
2020-10-21,SC,6
2020-10-22,SC,6
2020-10-23,SC,6
2020-10-24,SC,5
2020-10-25,SC,6
2020-10-26,SC,6
2020-10-27,SC,5
2020-10-28,SC,5
2020-10-29,SC,4
2020-10-30,SC,5
2020-10-31,SC,3
2020-11-01,SC,6
2020-11-02,SC,13
2020-11-03,SC,4
2020-11-04,SC,6
2020-11-05,SC,4
2020-11-06,SC,4
2020-11-07,SC,2
2020-11-08,SC,5
2020-11-09,SC,6
2020-11-10,SC,5
2020-11-11,SC,6
2020-11-12,SC,5
2020-11-13,SC,4
2020-11-14,SC,4
2020-11-15,SC,4
2020-11-16,SC,6
2020-11-17,SC,5
2020-11-18,SC,6
2020-11-19,SC,6
2020-11-20,SC,5
2020-11-21,SC,4
2020-11-22,SC,6
2020-11-23,SC,5
2020-11-24,SC,5
2020-11-25,SC,6
2020-11-26,SC,5
2020-11-27,SC,6
2020-11-28,SC,4
2020-11-29,SC,7
2020-11-30,SC,6
2020-12-01,SC,5
2020-12-02,SC,5
2020-12-03,SC,4
2020-12-04,SC,4
2020-12-05,SC,6
2020-12-06,SC,11
2020-12-07,SC,6
2020-12-08,SC,4
2020-12-09,SC,4
2020-12-10,SC,3
2020-12-11,SC,4
2020-12-12,SC,3
2020-12-13,SC,4
2020-12-14,SC,4
2020-12-15,SC,4
2020-12-16,SC,4
2020-12-17,SC,4
2020-12-18,SC,3
2020-12-19,SC,3
2020-12-20,SC,6
2020-12-21,SC,3
2020-12-22,SC,2
2020-12-23,SC,2
2020-12-24,SC,5
2020-12-25,SC,13
2020-12-26,SC,7
2020-12-27,SC,7
2020-12-28,SC,9
2020-12-29,SC,7
2020-12-30,SC,5
2020-12-31,SC,8
2021-01-01,SC,15
2021-01-02,SC,6
2021-01-03,SC,4
2021-01-04,SC,6
2021-01-05,SC,6
2021-01-06,SC,7
2021-01-07,SC,5
2021-01-08,SC,5
2021-01-09,SC,3
2021-01-10,SC,4
2021-01-11,SC,4
2021-01-12,SC,4
2021-01-13,SC,4
2021-01-14,SC,3
2021-01-15,SC,3
2021-01-16,SC,3
2021-01-17,SC,5
2021-01-18,SC,4
2021-01-19,SC,4
2021-01-20,SC,6
2021-01-21,SC,5
2021-01-22,SC,6
2021-01-23,SC,6
2021-01-24,SC,9
2021-01-25,SC,5
2021-01-26,SC,4
2021-01-27,SC,4
2021-01-28,SC,3
2021-01-29,SC,3
2021-01-30,SC,3
2021-01-31,SC,5
2021-02-01,SC,3
2021-02-02,SC,2
2021-02-03,SC,2
2021-02-04,SC,2
2021-02-05,SC,0
2021-02-06,SC,0
2021-02-07,SC,2
2021-02-08,SC,1
2021-02-09,SC,1
2021-02-10,SC,2
2021-02-11,SC,1
2021-02-12,SC,2
2021-02-13,SC,1
2021-02-14,SC,4
2021-02-15,SC,4
2021-02-16,SC,4
2021-02-17,SC,2
2021-02-18,SC,1
2021-02-19,SC,2
2021-02-20,SC,2
2021-02-21,SC,4
2021-02-22,SC,2
2021-02-23,SC,3
2021-02-24,SC,4
2021-02-25,SC,4
2021-02-26,SC,4
2021-02-27,SC,13
2021-02-28,SC,14
2021-03-01,SC,5
2021-03-02,SC,4
2021-03-03,SC,5
2021-03-04,SC,4
2021-03-05,SC,4
2021-03-06,SC,10
2021-03-07,SC,11
2021-03-08,SC,3
2021-03-09,SC,5
2021-03-10,SC,4
2021-03-11,SC,4
2021-03-12,SC,4
2021-03-13,SC,11
2021-03-14,SC,12
2021-03-15,SC,4
2021-03-16,SC,4
2021-03-17,SC,6
2021-03-18,SC,5
2021-03-19,SC,5
2021-03-20,SC,8
2021-03-21,SC,10
2021-03-22,SC,5
2021-03-23,SC,6
2021-03-24,SC,5
2021-03-25,SC,4
2021-03-26,SC,5
2021-03-27,SC,8
2020-02-15,SE,0
2020-02-16,SE,2
2020-02-17,SE,0
2020-02-18,SE,0
2020-02-19,SE,-1
2020-02-20,SE,-1
2020-02-21,SE,0
2020-02-22,SE,0
2020-02-23,SE,0
2020-02-24,SE,7
2020-02-25,SE,4
2020-02-26,SE,4
2020-02-27,SE,1
2020-02-28,SE,1
2020-02-29,SE,5
2020-03-01,SE,4
2020-03-02,SE,0
2020-03-03,SE,0
2020-03-04,SE,0
2020-03-05,SE,0
2020-03-06,SE,0
2020-03-07,SE,2
2020-03-08,SE,2
2020-03-09,SE,0
2020-03-10,SE,-1
2020-03-11,SE,0
2020-03-12,SE,-1
2020-03-13,SE,-1
2020-03-14,SE,2
2020-03-15,SE,3
2020-03-16,SE,2
2020-03-17,SE,11
2020-03-18,SE,6
2020-03-19,SE,9
2020-03-20,SE,11
2020-03-21,SE,14
2020-03-22,SE,15
2020-03-23,SE,19
2020-03-24,SE,19
2020-03-25,SE,20
2020-03-26,SE,20
2020-03-27,SE,20
2020-03-28,SE,17
2020-03-29,SE,18
2020-03-30,SE,17
2020-03-31,SE,16
2020-04-01,SE,16
2020-04-02,SE,16
2020-04-03,SE,18
2020-04-04,SE,15
2020-04-05,SE,14
2020-04-06,SE,17
2020-04-07,SE,15
2020-04-08,SE,15
2020-04-09,SE,14
2020-04-10,SE,21
2020-04-11,SE,14
2020-04-12,SE,12
2020-04-13,SE,16
2020-04-14,SE,16
2020-04-15,SE,16
2020-04-16,SE,16
2020-04-17,SE,17
2020-04-18,SE,15
2020-04-19,SE,15
2020-04-20,SE,15
2020-04-21,SE,19
2020-04-22,SE,13
2020-04-23,SE,17
2020-04-24,SE,16
2020-04-25,SE,14
2020-04-26,SE,13
2020-04-27,SE,15
2020-04-28,SE,11
2020-04-29,SE,14
2020-04-30,SE,12
2020-05-01,SE,21
2020-05-02,SE,13
2020-05-03,SE,13
2020-05-04,SE,14
2020-05-05,SE,13
2020-05-06,SE,14
2020-05-07,SE,15
2020-05-08,SE,15
2020-05-09,SE,14
2020-05-10,SE,11
2020-05-11,SE,15
2020-05-12,SE,15
2020-05-13,SE,16
2020-05-14,SE,14
2020-05-15,SE,17
2020-05-16,SE,14
2020-05-17,SE,14
2020-05-18,SE,16
2020-05-19,SE,17
2020-05-20,SE,17
2020-05-21,SE,15
2020-05-22,SE,21
2020-05-23,SE,14
2020-05-24,SE,14
2020-05-25,SE,19
2020-05-26,SE,14
2020-05-27,SE,15
2020-05-28,SE,16
2020-05-29,SE,15
2020-05-30,SE,13
2020-05-31,SE,14
2020-06-01,SE,15
2020-06-02,SE,14
2020-06-03,SE,14
2020-06-04,SE,14
2020-06-05,SE,15
2020-06-06,SE,12
2020-06-07,SE,12
2020-06-08,SE,14
2020-06-09,SE,13
2020-06-10,SE,13
2020-06-11,SE,19
2020-06-12,SE,14
2020-06-13,SE,15
2020-06-14,SE,12
2020-06-15,SE,15
2020-06-16,SE,15
2020-06-17,SE,14
2020-06-18,SE,15
2020-06-19,SE,15
2020-06-20,SE,13
2020-06-21,SE,13
2020-06-22,SE,15
2020-06-23,SE,11
2020-06-24,SE,15
2020-06-25,SE,14
2020-06-26,SE,15
2020-06-27,SE,13
2020-06-28,SE,12
2020-06-29,SE,15
2020-06-30,SE,13
2020-07-01,SE,13
2020-07-02,SE,14
2020-07-03,SE,15
2020-07-04,SE,12
2020-07-05,SE,14
2020-07-06,SE,14
2020-07-07,SE,13
2020-07-08,SE,14
2020-07-09,SE,14
2020-07-10,SE,15
2020-07-11,SE,14
2020-07-12,SE,15
2020-07-13,SE,14
2020-07-14,SE,14
2020-07-15,SE,14
2020-07-16,SE,15
2020-07-17,SE,15
2020-07-18,SE,13
2020-07-19,SE,13
2020-07-20,SE,15
2020-07-21,SE,15
2020-07-22,SE,14
2020-07-23,SE,14
2020-07-24,SE,15
2020-07-25,SE,13
2020-07-26,SE,12
2020-07-27,SE,14
2020-07-28,SE,14
2020-07-29,SE,14
2020-07-30,SE,13
2020-07-31,SE,14
2020-08-01,SE,11
2020-08-02,SE,12
2020-08-03,SE,13
2020-08-04,SE,12
2020-08-05,SE,12
2020-08-06,SE,11
2020-08-07,SE,12
2020-08-08,SE,10
2020-08-09,SE,9
2020-08-10,SE,11
2020-08-11,SE,11
2020-08-12,SE,12
2020-08-13,SE,12
2020-08-14,SE,12
2020-08-15,SE,10
2020-08-16,SE,10
2020-08-17,SE,11
2020-08-18,SE,11
2020-08-19,SE,11
2020-08-20,SE,11
2020-08-21,SE,11
2020-08-22,SE,9
2020-08-23,SE,9
2020-08-24,SE,11
2020-08-25,SE,11
2020-08-26,SE,10
2020-08-27,SE,10
2020-08-28,SE,11
2020-08-29,SE,8
2020-08-30,SE,8
2020-08-31,SE,10
2020-09-01,SE,9
2020-09-02,SE,9
2020-09-03,SE,9
2020-09-04,SE,9
2020-09-05,SE,6
2020-09-06,SE,6
2020-09-07,SE,12
2020-09-08,SE,7
2020-09-09,SE,9
2020-09-10,SE,10
2020-09-11,SE,10
2020-09-12,SE,8
2020-09-13,SE,9
2020-09-14,SE,10
2020-09-15,SE,10
2020-09-16,SE,10
2020-09-17,SE,10
2020-09-18,SE,11
2020-09-19,SE,9
2020-09-20,SE,8
2020-09-21,SE,11
2020-09-22,SE,10
2020-09-23,SE,10
2020-09-24,SE,10
2020-09-25,SE,10
2020-09-26,SE,8
2020-09-27,SE,8
2020-09-28,SE,11
2020-09-29,SE,10
2020-09-30,SE,8
2020-10-01,SE,7
2020-10-02,SE,8
2020-10-03,SE,6
2020-10-04,SE,6
2020-10-05,SE,8
2020-10-06,SE,7
2020-10-07,SE,7
2020-10-08,SE,8
2020-10-09,SE,8
2020-10-10,SE,5
2020-10-11,SE,5
2020-10-12,SE,10
2020-10-13,SE,6
2020-10-14,SE,9
2020-10-15,SE,9
2020-10-16,SE,9
2020-10-17,SE,8
2020-10-18,SE,7
2020-10-19,SE,10
2020-10-20,SE,10
2020-10-21,SE,10
2020-10-22,SE,9
2020-10-23,SE,10
2020-10-24,SE,8
2020-10-25,SE,7
2020-10-26,SE,10
2020-10-27,SE,10
2020-10-28,SE,10
2020-10-29,SE,8
2020-10-30,SE,8
2020-10-31,SE,5
2020-11-01,SE,4
2020-11-02,SE,14
2020-11-03,SE,7
2020-11-04,SE,8
2020-11-05,SE,7
2020-11-06,SE,7
2020-11-07,SE,6
2020-11-08,SE,5
2020-11-09,SE,8
2020-11-10,SE,8
2020-11-11,SE,8
2020-11-12,SE,7
2020-11-13,SE,7
2020-11-14,SE,5
2020-11-15,SE,1
2020-11-16,SE,8
2020-11-17,SE,8
2020-11-18,SE,8
2020-11-19,SE,8
2020-11-20,SE,8
2020-11-21,SE,6
2020-11-22,SE,5
2020-11-23,SE,9
2020-11-24,SE,8
2020-11-25,SE,8
2020-11-26,SE,8
2020-11-27,SE,7
2020-11-28,SE,6
2020-11-29,SE,5
2020-11-30,SE,8
2020-12-01,SE,7
2020-12-02,SE,8
2020-12-03,SE,8
2020-12-04,SE,7
2020-12-05,SE,5
2020-12-06,SE,5
2020-12-07,SE,7
2020-12-08,SE,12
2020-12-09,SE,7
2020-12-10,SE,7
2020-12-11,SE,8
2020-12-12,SE,6
2020-12-13,SE,6
2020-12-14,SE,8
2020-12-15,SE,8
2020-12-16,SE,8
2020-12-17,SE,7
2020-12-18,SE,7
2020-12-19,SE,5
2020-12-20,SE,6
2020-12-21,SE,7
2020-12-22,SE,6
2020-12-23,SE,5
2020-12-24,SE,5
2020-12-25,SE,13
2020-12-26,SE,8
2020-12-27,SE,8
2020-12-28,SE,9
2020-12-29,SE,8
2020-12-30,SE,6
2020-12-31,SE,6
2021-01-01,SE,10
2021-01-02,SE,9
2021-01-03,SE,5
2021-01-04,SE,9
2021-01-05,SE,9
2021-01-06,SE,9
2021-01-07,SE,9
2021-01-08,SE,8
2021-01-09,SE,7
2021-01-10,SE,7
2021-01-11,SE,8
2021-01-12,SE,8
2021-01-13,SE,7
2021-01-14,SE,7
2021-01-15,SE,7
2021-01-16,SE,6
2021-01-17,SE,5
2021-01-18,SE,8
2021-01-19,SE,7
2021-01-20,SE,7
2021-01-21,SE,7
2021-01-22,SE,8
2021-01-23,SE,7
2021-01-24,SE,6
2021-01-25,SE,8
2021-01-26,SE,7
2021-01-27,SE,8
2021-01-28,SE,8
2021-01-29,SE,7
2021-01-30,SE,9
2021-01-31,SE,7
2021-02-01,SE,6
2021-02-02,SE,6
2021-02-03,SE,6
2021-02-04,SE,6
2021-02-05,SE,5
2021-02-06,SE,5
2021-02-07,SE,5
2021-02-08,SE,6
2021-02-09,SE,6
2021-02-10,SE,6
2021-02-11,SE,6
2021-02-12,SE,5
2021-02-13,SE,4
2021-02-14,SE,5
2021-02-15,SE,10
2021-02-16,SE,9
2021-02-17,SE,7
2021-02-18,SE,6
2021-02-19,SE,6
2021-02-20,SE,7
2021-02-21,SE,7
2021-02-22,SE,7
2021-02-23,SE,6
2021-02-24,SE,7
2021-02-25,SE,6
2021-02-26,SE,6
2021-02-27,SE,6
2021-02-28,SE,6
2021-03-01,SE,7
2021-03-02,SE,6
2021-03-03,SE,7
2021-03-04,SE,6
2021-03-05,SE,7
2021-03-06,SE,9
2021-03-07,SE,10
2021-03-08,SE,7
2021-03-09,SE,7
2021-03-10,SE,8
2021-03-11,SE,8
2021-03-12,SE,9
2021-03-13,SE,12
2021-03-14,SE,11
2021-03-15,SE,9
2021-03-16,SE,9
2021-03-17,SE,18
2021-03-18,SE,10
2021-03-19,SE,11
2021-03-20,SE,14
2021-03-21,SE,14
2021-03-22,SE,12
2021-03-23,SE,10
2021-03-24,SE,11
2021-03-25,SE,11
2021-03-26,SE,12
2021-03-27,SE,14
2020-02-15,SP,-1
2020-02-16,SP,0
2020-02-17,SP,-1
2020-02-18,SP,-2
2020-02-19,SP,-2
2020-02-20,SP,-3
2020-02-21,SP,-2
2020-02-22,SP,1
2020-02-23,SP,0
2020-02-24,SP,10
2020-02-25,SP,13
2020-02-26,SP,6
2020-02-27,SP,1
2020-02-28,SP,0
2020-02-29,SP,3
2020-03-01,SP,3
2020-03-02,SP,-1
2020-03-03,SP,0
2020-03-04,SP,-2
2020-03-05,SP,-2
2020-03-06,SP,-4
2020-03-07,SP,-1
2020-03-08,SP,0
2020-03-09,SP,-2
2020-03-10,SP,-2
2020-03-11,SP,-2
2020-03-12,SP,-2
2020-03-13,SP,-2
2020-03-14,SP,1
2020-03-15,SP,2
2020-03-16,SP,2
2020-03-17,SP,5
2020-03-18,SP,7
2020-03-19,SP,10
2020-03-20,SP,13
2020-03-21,SP,16
2020-03-22,SP,17
2020-03-23,SP,21
2020-03-24,SP,24
2020-03-25,SP,24
2020-03-26,SP,24
2020-03-27,SP,24
2020-03-28,SP,20
2020-03-29,SP,17
2020-03-30,SP,22
2020-03-31,SP,22
2020-04-01,SP,22
2020-04-02,SP,22
2020-04-03,SP,23
2020-04-04,SP,18
2020-04-05,SP,15
2020-04-06,SP,21
2020-04-07,SP,20
2020-04-08,SP,20
2020-04-09,SP,18
2020-04-10,SP,30
2020-04-11,SP,18
2020-04-12,SP,13
2020-04-13,SP,20
2020-04-14,SP,21
2020-04-15,SP,21
2020-04-16,SP,20
2020-04-17,SP,21
2020-04-18,SP,16
2020-04-19,SP,14
2020-04-20,SP,21
2020-04-21,SP,26
2020-04-22,SP,19
2020-04-23,SP,19
2020-04-24,SP,20
2020-04-25,SP,16
2020-04-26,SP,13
2020-04-27,SP,19
2020-04-28,SP,16
2020-04-29,SP,19
2020-04-30,SP,16
2020-05-01,SP,27
2020-05-02,SP,16
2020-05-03,SP,13
2020-05-04,SP,18
2020-05-05,SP,18
2020-05-06,SP,19
2020-05-07,SP,19
2020-05-08,SP,18
2020-05-09,SP,15
2020-05-10,SP,10
2020-05-11,SP,19
2020-05-12,SP,18
2020-05-13,SP,19
2020-05-14,SP,18
2020-05-15,SP,20
2020-05-16,SP,15
2020-05-17,SP,13
2020-05-18,SP,18
2020-05-19,SP,18
2020-05-20,SP,19
2020-05-21,SP,20
2020-05-22,SP,19
2020-05-23,SP,16
2020-05-24,SP,14
2020-05-25,SP,25
2020-05-26,SP,17
2020-05-27,SP,18
2020-05-28,SP,18
2020-05-29,SP,18
2020-05-30,SP,12
2020-05-31,SP,11
2020-06-01,SP,16
2020-06-02,SP,17
2020-06-03,SP,17
2020-06-04,SP,17
2020-06-05,SP,17
2020-06-06,SP,13
2020-06-07,SP,12
2020-06-08,SP,16
2020-06-09,SP,16
2020-06-10,SP,15
2020-06-11,SP,20
2020-06-12,SP,16
2020-06-13,SP,12
2020-06-14,SP,12
2020-06-15,SP,16
2020-06-16,SP,16
2020-06-17,SP,16
2020-06-18,SP,16
2020-06-19,SP,15
2020-06-20,SP,12
2020-06-21,SP,11
2020-06-22,SP,16
2020-06-23,SP,16
2020-06-24,SP,16
2020-06-25,SP,16
2020-06-26,SP,17
2020-06-27,SP,16
2020-06-28,SP,13
2020-06-29,SP,16
2020-06-30,SP,15
2020-07-01,SP,15
2020-07-02,SP,15
2020-07-03,SP,15
2020-07-04,SP,11
2020-07-05,SP,10
2020-07-06,SP,14
2020-07-07,SP,14
2020-07-08,SP,13
2020-07-09,SP,14
2020-07-10,SP,13
2020-07-11,SP,10
2020-07-12,SP,8
2020-07-13,SP,14
2020-07-14,SP,15
2020-07-15,SP,15
2020-07-16,SP,14
2020-07-17,SP,14
2020-07-18,SP,11
2020-07-19,SP,9
2020-07-20,SP,14
2020-07-21,SP,14
2020-07-22,SP,14
2020-07-23,SP,14
2020-07-24,SP,13
2020-07-25,SP,10
2020-07-26,SP,9
2020-07-27,SP,14
2020-07-28,SP,14
2020-07-29,SP,14
2020-07-30,SP,14
2020-07-31,SP,13
2020-08-01,SP,10
2020-08-02,SP,9
2020-08-03,SP,13
2020-08-04,SP,13
2020-08-05,SP,12
2020-08-06,SP,12
2020-08-07,SP,11
2020-08-08,SP,8
2020-08-09,SP,5
2020-08-10,SP,12
2020-08-11,SP,12
2020-08-12,SP,12
2020-08-13,SP,12
2020-08-14,SP,12
2020-08-15,SP,9
2020-08-16,SP,10
2020-08-17,SP,13
2020-08-18,SP,13
2020-08-19,SP,12
2020-08-20,SP,13
2020-08-21,SP,15
2020-08-22,SP,11
2020-08-23,SP,10
2020-08-24,SP,12
2020-08-25,SP,12
2020-08-26,SP,11
2020-08-27,SP,11
2020-08-28,SP,10
2020-08-29,SP,6
2020-08-30,SP,5
2020-08-31,SP,11
2020-09-01,SP,11
2020-09-02,SP,10
2020-09-03,SP,10
2020-09-04,SP,9
2020-09-05,SP,4
2020-09-06,SP,4
2020-09-07,SP,17
2020-09-08,SP,9
2020-09-09,SP,9
2020-09-10,SP,9
2020-09-11,SP,9
2020-09-12,SP,6
2020-09-13,SP,5
2020-09-14,SP,10
2020-09-15,SP,11
2020-09-16,SP,10
2020-09-17,SP,10
2020-09-18,SP,10
2020-09-19,SP,6
2020-09-20,SP,8
2020-09-21,SP,12
2020-09-22,SP,12
2020-09-23,SP,11
2020-09-24,SP,10
2020-09-25,SP,9
2020-09-26,SP,6
2020-09-27,SP,5
2020-09-28,SP,11
2020-09-29,SP,10
2020-09-30,SP,9
2020-10-01,SP,8
2020-10-02,SP,8
2020-10-03,SP,5
2020-10-04,SP,6
2020-10-05,SP,9
2020-10-06,SP,8
2020-10-07,SP,8
2020-10-08,SP,8
2020-10-09,SP,9
2020-10-10,SP,4
2020-10-11,SP,4
2020-10-12,SP,15
2020-10-13,SP,8
2020-10-14,SP,9
2020-10-15,SP,10
2020-10-16,SP,10
2020-10-17,SP,6
2020-10-18,SP,6
2020-10-19,SP,10
2020-10-20,SP,10
2020-10-21,SP,9
2020-10-22,SP,8
2020-10-23,SP,8
2020-10-24,SP,6
2020-10-25,SP,5
2020-10-26,SP,9
2020-10-27,SP,9
2020-10-28,SP,8
2020-10-29,SP,8
2020-10-30,SP,10
2020-10-31,SP,6
2020-11-01,SP,6
2020-11-02,SP,18
2020-11-03,SP,8
2020-11-04,SP,9
2020-11-05,SP,8
2020-11-06,SP,7
2020-11-07,SP,4
2020-11-08,SP,3
2020-11-09,SP,8
2020-11-10,SP,8
2020-11-11,SP,9
2020-11-12,SP,8
2020-11-13,SP,7
2020-11-14,SP,4
2020-11-15,SP,1
2020-11-16,SP,9
2020-11-17,SP,9
2020-11-18,SP,10
2020-11-19,SP,8
2020-11-20,SP,11
2020-11-21,SP,4
2020-11-22,SP,4
2020-11-23,SP,8
2020-11-24,SP,8
2020-11-25,SP,8
2020-11-26,SP,8
2020-11-27,SP,6
2020-11-28,SP,4
2020-11-29,SP,2
2020-11-30,SP,8
2020-12-01,SP,8
2020-12-02,SP,8
2020-12-03,SP,7
2020-12-04,SP,6
2020-12-05,SP,4
2020-12-06,SP,5
2020-12-07,SP,8
2020-12-08,SP,8
2020-12-09,SP,7
2020-12-10,SP,6
2020-12-11,SP,7
2020-12-12,SP,4
2020-12-13,SP,4
2020-12-14,SP,8
2020-12-15,SP,7
2020-12-16,SP,7
2020-12-17,SP,6
2020-12-18,SP,6
2020-12-19,SP,2
2020-12-20,SP,3
2020-12-21,SP,7
2020-12-22,SP,6
2020-12-23,SP,4
2020-12-24,SP,10
2020-12-25,SP,17
2020-12-26,SP,12
2020-12-27,SP,8
2020-12-28,SP,12
2020-12-29,SP,11
2020-12-30,SP,9
2020-12-31,SP,13
2021-01-01,SP,18
2021-01-02,SP,13
2021-01-03,SP,7
2021-01-04,SP,10
2021-01-05,SP,10
2021-01-06,SP,10
2021-01-07,SP,9
2021-01-08,SP,9
2021-01-09,SP,6
2021-01-10,SP,6
2021-01-11,SP,9
2021-01-12,SP,9
2021-01-13,SP,8
2021-01-14,SP,7
2021-01-15,SP,7
2021-01-16,SP,5
2021-01-17,SP,4
2021-01-18,SP,8
2021-01-19,SP,8
2021-01-20,SP,8
2021-01-21,SP,7
2021-01-22,SP,7
2021-01-23,SP,5
2021-01-24,SP,5
2021-01-25,SP,11
2021-01-26,SP,8
2021-01-27,SP,8
2021-01-28,SP,8
2021-01-29,SP,6
2021-01-30,SP,7
2021-01-31,SP,6
2021-02-01,SP,8
2021-02-02,SP,8
2021-02-03,SP,7
2021-02-04,SP,6
2021-02-05,SP,6
2021-02-06,SP,4
2021-02-07,SP,4
2021-02-08,SP,6
2021-02-09,SP,7
2021-02-10,SP,7
2021-02-11,SP,7
2021-02-12,SP,6
2021-02-13,SP,6
2021-02-14,SP,5
2021-02-15,SP,8
2021-02-16,SP,9
2021-02-17,SP,8
2021-02-18,SP,6
2021-02-19,SP,6
2021-02-20,SP,4
2021-02-21,SP,4
2021-02-22,SP,7
2021-02-23,SP,7
2021-02-24,SP,8
2021-02-25,SP,7
2021-02-26,SP,7
2021-02-27,SP,6
2021-02-28,SP,6
2021-03-01,SP,7
2021-03-02,SP,8
2021-03-03,SP,8
2021-03-04,SP,8
2021-03-05,SP,7
2021-03-06,SP,10
2021-03-07,SP,10
2021-03-08,SP,11
2021-03-09,SP,11
2021-03-10,SP,11
2021-03-11,SP,11
2021-03-12,SP,11
